x,y
姿見鏡厚6.0_ｴｯｼﾞ:ｽﾃﾝﾚｽ_厚1.5_HL,サンミラー_６㍉･･･壁面／洗面
強化合わせガラスTG6+TG6_4.00㎡以下,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(60mil)_強化6+強化6
強化合わせガラスTG10+TG12_W660×H2215,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(60mil)_強化10+強化12
強化合わせガラスTG10+TG12_W760×H2215,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(60mil)_強化10+強化12
強化合わせガラスTG10+TG12_4.00㎡以下,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(60mil)_強化10+強化12
フロートガラスt=6.0_2.18㎡以下,透明フロート_６㍉
フロートガラスt=6.0_4.45㎡以下,透明フロート_６㍉
フロートガラスt=10_2.18㎡以下,透明フロート_１０㍉
フロートガラスt=12_4.45㎡以下,透明フロート_１２㍉
倍強度ガラスt=6.0_2.00㎡以下ｾﾗﾐｯｸﾌﾟﾘﾝﾄ,セラプリライト_６㍉＜指定柄＞
倍強度ガラスt=6.0_2.00㎡以下ｾﾗﾐｯｸﾌﾟﾘﾝﾄ,セラプリライト_６㍉＜指定柄＞（異形）
合わせガラスFL10+FL10_2.00㎡以下,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(30mil)_FL10+FL10
合わせガラスFL10+FL10_4.00㎡以下,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(30mil)_FL10+FL10
Ｌｏｗ－Ｅ複層ガラスLow-E6+A6+TP8_2.00㎡以下,ｻﾝﾊﾞﾗﾝｽ_Low-E6+A6+強化8
Ｌｏｗ－Ｅ複層ガラスLow-E6+A6+TP8_4.00㎡以下,ｻﾝﾊﾞﾗﾝｽ_Low-E6+A6+強化8
Ｌｏｗ－Ｅ複層ガラスLow-E8+A6+TP8_2.00㎡以下,ｻﾝﾊﾞﾗﾝｽ_Low-E8+A6+強化8
Ｌｏｗ－Ｅ合わせ複層ガラスLow-E8+A6+(FL5+FL5),ｻﾝﾊﾞﾗﾝｽｾｷｭﾘﾃｨｰ_Low-E8+A6+FL5+FL5(30ﾐﾙ)
Ｌｏｗ－Ｅ合わせ複層ガラスLow-E8+A6+(FL6+CP･HS6),ｻﾝﾊﾞﾗﾝｽｾｷｭﾘﾃｨｰ_Low-E8+A6+FL6+HS6(SG60)※
Ｌｏｗ－Ｅ複層ガラスLow-E6+A12+FL5_2.00㎡以下,ｻﾝﾊﾞﾗﾝｽ_Low-E6+A12+FL5
Ｌｏｗ－Ｅ複層ガラスLow-E6+A12+FL5_4.00㎡以下,ｻﾝﾊﾞﾗﾝｽ_Low-E6+A12+FL5
Ｌｏｗ－Ｅ複層ガラスLow-E6+A12+TP8_2.00㎡以下,ｻﾝﾊﾞﾗﾝｽ_Low-E6+A12+強化8
Ｌｏｗ－Ｅ複層ガラスLow-E6+A12+TP8_2.00㎡以下異形(切断有),ｻﾝﾊﾞﾗﾝｽ_Low-E6+A12+強化8（異形）
Ｌｏｗ－Ｅ複層ガラスLow-E6+A12+TP8_4.00㎡以下,ｻﾝﾊﾞﾗﾝｽ_Low-E6+A12+強化8
Ｌｏｗ－Ｅ複層ガラスLow-E8+A12+FL8_2.00㎡以下,ｻﾝﾊﾞﾗﾝｽ_Low-E8+A12+FL8
Ｌｏｗ－Ｅ複層ガラスLow-E8+A12+FL8_4.00㎡以下,ｻﾝﾊﾞﾗﾝｽ_Low-E8+A12+FL8
Ｌｏｗ－Ｅ合わせ複層ガラスLow-E8+A12+(FL5+FL5)2.00㎡以下,ｻﾝﾊﾞﾗﾝｽｾｷｭﾘﾃｨｰ_Low-E8+A12+FL5+FL5(30ﾐﾙ)
Ｌｏｗ－Ｅ合わせ複層ガラスLow-E8+A12+(FL5+FL5)4.00㎡以下,ｻﾝﾊﾞﾗﾝｽｾｷｭﾘﾃｨｰ_Low-E8+A12+FL5+FL5(30ﾐﾙ)
Ｌｏｗ－Ｅ合わせ複層ガラスLow-E8+A12+(FL6+CP･HS6)2.00㎡以下,ｻﾝﾊﾞﾗﾝｽｾｷｭﾘﾃｨｰ_Low-E8+A6+FL6+HS6(SG60)※
Ｌｏｗ－Ｅ複層ガラスLow-ETP8+A6+TP8_2.00㎡以下,ｻﾝﾊﾞﾗﾝｽ_Low-E強化8+A6+強化8
Ｌｏｗ－Ｅ複層ガラスLow-ETP8+A12+TP8_2.00㎡以下,ｻﾝﾊﾞﾗﾝｽ_Low-E強化8+A12+強化8
Ｌｏｗ－Ｅ複層ガラスLow-ETP8+A12+TP8_2.00㎡以下異形(切断有),ｻﾝﾊﾞﾗﾝｽ_Low-E強化8+A12+強化8（異形）
Ｌｏｗ－Ｅ複層ガラスLow-ETP8+A12+TP8_4.00㎡以下,ｻﾝﾊﾞﾗﾝｽ_Low-E強化8+A12+強化8
網入磨板ガラスt=6.8_W100×H1900,網入磨ガラス_６．８㍉
すり板ガラスt=5.0_W100×H100,すり板ガラス_５㍉
強化ガラスt=6.0_6.00㎡以下,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)_６㍉
強化ガラスt=8.0_2.00㎡以下,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)_８㍉
合わせガラスPWG10+FL8_2.00㎡以下,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(30mil)_PW10+FL8
強化合わせガラスTG6+TG6_2.00㎡以下,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(60mil)_強化6+強化6
強化合わせガラスTG6+TG6_4.00㎡以下,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(60mil)_強化6+強化6
強化合わせガラスTG8+TG8_4.00㎡以下,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(60mil)_強化8+強化8
強化合わせガラスTG10+TG6_500φ,異形ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(60mil)_強化6+強化10
強化合わせガラスTG10+TG12_4.00㎡以下,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(60mil)_強化10+強化12
強化合わせガラスTG10+TG12_6.00㎡以上,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(60mil)_強化10+強化12
すり板ガラスt=5.0_W100×H100,すり板ガラス_５㍉
合わせガラスﾌﾛｰﾄ5+ﾌﾛｰﾄ5_2.00㎡以下,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(30mil)_FL5+FL5
強化ガラスt=6.0_2.00㎡以下,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)_６㍉
強化ガラスt=6.0_4.00㎡以下,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)_６㍉
合わせガラスﾌﾛｰﾄ5+ﾌﾛｰﾄ5_4.00㎡以下,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(30mil)_FL5+FL5
強化ガラスt=12.0_2.00㎡以下防護柵用,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)_１２㍉
強化ガラスt=12.0_4.00㎡以下防護柵用,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)_１２㍉
網入磨き板ガラスt=10_2.18㎡以下,網入磨ガラス(ﾋｼ)_１０㍉
ガラススクリーンW15000×H2000強化合わせｶﾞﾗｽ_t=8+8,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(60mil)_強化8+強化8
3F共用ｴﾘｱ1他化粧鏡防湿鏡_t=6_φ450日本板硝子_ﾊｲﾐﾗｰDXⅡ同等品,異形ｻﾝﾐﾗｰ_ﾃﾞﾗｯｸｽ_６㍉･･･壁面／洗面
ﾄｲﾚ他化粧鏡防湿鏡_t=6_φ450日本板硝子_ﾊｲﾐﾗｰDXⅡ同等品,異形ｻﾝﾐﾗｰ_ﾃﾞﾗｯｸｽ_６㍉･･･壁面／洗面
ﾀﾞﾝｽｽﾀｼﾞｵ壁姿見鏡t=6_W3550×H3500下地耐水合板t12共,ｻﾝﾐﾗｰ_６㍉_壁面／洗面_分割前提
ｶﾞﾗｽ手摺_H1100_平部_強化ｶﾞﾗｽ_t12,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)12㍉_H1100(ｶﾞﾗｽのみ)
ｶﾞﾗｽ手摺_H1200_平部_強化ｶﾞﾗｽ_t15,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)15㍉_H1200(ｶﾞﾗｽのみ)
ｶﾞﾗｽ手摺_平部_W500×H1200_強化合わせｶﾞﾗｽ_t15+12,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(60mil)_強化12+強化15
ｶﾞﾗｽ手摺_平部_W750×H1200_強化合わせｶﾞﾗｽ_t15+12,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(60mil)_強化12+強化15
ﾌﾛｰﾄｶﾞﾗｽ_t12_4.45m2以下,透明フロート_１２㍉
ﾌﾛｰﾄｶﾞﾗｽ_t5_2.18m2以下,透明フロート_５㍉
ﾌﾛｰﾄｶﾞﾗｽ_t8_2.18m2以下,透明フロート_８㍉
ﾌﾛｰﾄｶﾞﾗｽ_t5_W1150×H900,透明フロート_５㍉
ﾌﾛｰﾄｶﾞﾗｽ_t5_W1200×H1050,透明フロート_５㍉
ﾌﾛｰﾄｶﾞﾗｽ_t5_W1200×H1050,透明フロート_５㍉
ﾌﾛｰﾄｶﾞﾗｽ_t5_W1350×H1100,透明フロート_５㍉
ﾌﾛｰﾄｶﾞﾗｽ_t5_W1400×H500,透明フロート_５㍉
ﾌﾛｰﾄｶﾞﾗｽ_t5_W1600×H1100,透明フロート_５㍉
ﾌﾛｰﾄｶﾞﾗｽ_t5_W900×H900,透明フロート_５㍉
ﾌﾛｰﾄｶﾞﾗｽ_t8_W100×H1800,透明フロート_８㍉
ﾌﾛｰﾄｶﾞﾗｽ_t8_W100×H1900,透明フロート_８㍉
ﾌﾛｰﾄｶﾞﾗｽ_t8_W150×H1800,透明フロート_８㍉
ﾌﾛｰﾄｶﾞﾗｽ_t8_W150×H1900,透明フロート_８㍉
ﾌﾛｰﾄ合せｶﾞﾗｽ_厚さ12+12_H900,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(30mil)_FL12+FL12_H900
引違受付窓_強化ｶﾞﾗｽ_厚さ_6㎜_W1400×H1000,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)_６㍉(ｶﾞﾗｽのみ)
強化ｶﾞﾗｽ_厚さ4_W100×H1700,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)_４㍉
強化ｶﾞﾗｽ_厚さ8_W800×H922,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)_８㍉
強化ｶﾞﾗｽ_t10_4.00m2以下,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)_１０㍉
強化ｶﾞﾗｽ_t10_4.00m2以下,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)_１０㍉
強化ｶﾞﾗｽ_t10_6.00m2以下,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)_１０㍉
強化ｶﾞﾗｽ_t5_2.00m2以下,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)_５㍉
強化ｶﾞﾗｽ_t8_2.00m2以下,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)_８㍉
強化ｶﾞﾗｽ_t8_2.00m2以下,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)_８㍉
強化ｶﾞﾗｽ_t8_4.00m2以下,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)_８㍉
強化ｶﾞﾗｽ_t10_W1055×H3000,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)_１０㍉
強化ｶﾞﾗｽ_t10_W1375×H3000,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)_１０㍉
強化ｶﾞﾗｽ_t10_W1495.3×H3000,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)_１０㍉
強化ｶﾞﾗｽ_t10_W2022×H3000,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)_１０㍉
強化ｶﾞﾗｽ_t10_W2039.5×H3500,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)_１０㍉
強化ｶﾞﾗｽ_t6_W100×H1800,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)_６㍉
強化ｶﾞﾗｽ_t8_W1875×H3450,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)_８㍉
強化ｶﾞﾗｽ_t8_W1943×H3450,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)_８㍉
強化ｶﾞﾗｽ_t8_W1995×H3450,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)_８㍉
型板ｶﾞﾗｽ_t4_W150×H150,型板ガラス_４㍉
耐熱強化ｶﾞﾗｽ_t8_2.00m2以下,ﾏｲﾎﾞｰｶ_(透明ﾌﾛｰﾄ)_８㍉
倍強度ｶﾞﾗｽ_厚さ_8㎜_特寸_6.0㎡以下,HSﾗｲﾄ_(透明ﾌﾛｰﾄ)_８㍉
複層ｶﾞﾗｽ_FL5+A12+FL5_2.00m2以下,ﾍﾟｱｶﾞﾗｽ_FL5+A12+FL5
複層ｶﾞﾗｽ_FL5+A12+FL5_2.00m2以下,ﾍﾟｱｶﾞﾗｽ_FL5+A12+FL5
複層ｶﾞﾗｽ_FL5+A12+FL5_4.00m2以下,ﾍﾟｱｶﾞﾗｽ_FL5+A12+FL5
複層ｶﾞﾗｽ_FL6+A12+FL5_4.00m2以下,ﾍﾟｱｶﾞﾗｽ_FL5+A12+FL6
複層ｶﾞﾗｽ_LowE10+A12+FL10_2.00m2以下,ｻﾝﾊﾞﾗﾝｽ_Low-E10+A12+FL10
複層ｶﾞﾗｽ_LowE10+A12+FL12_4.00m2以下,ｻﾝﾊﾞﾗﾝｽ_Low-E10+A12+FL12
複層ｶﾞﾗｽ_LowE12+A12+FL12_4.00m2以下,ｻﾝﾊﾞﾗﾝｽ_Low-E12+A12+FL12
複層ｶﾞﾗｽ_LowE12+A12+FL15_4.00m2以下,ｻﾝﾊﾞﾗﾝｽ_Low-E12+A12+FL15
複層ｶﾞﾗｽ_LowE4+A12+FL4_2.00m2以下,ｻﾝﾊﾞﾗﾝｽ_Low-E4+A12+FL4
複層ｶﾞﾗｽ_LowE5+A12+FL10_2.00m2以下,ｻﾝﾊﾞﾗﾝｽ_Low-E6+A12+FL10
複層ｶﾞﾗｽ_LowE5+A12+FL5_2.00m2以下,ｻﾝﾊﾞﾗﾝｽ_Low-E5+A12+FL5
複層ｶﾞﾗｽ_LowE5+A12+FL5_4.00m2以下,ｻﾝﾊﾞﾗﾝｽ_Low-E5+A12+FL5
複層ｶﾞﾗｽ_LowE5+A12+FL6_4.00m2以下,ｻﾝﾊﾞﾗﾝｽ_Low-E5+A12+FL6
複層ｶﾞﾗｽ_LowE6+A12+FL6_2.00m2以下,ｻﾝﾊﾞﾗﾝｽ_Low-E6+A12+FL6
複層ｶﾞﾗｽ_LowE6+A12+FL6_4.00m2以下,ｻﾝﾊﾞﾗﾝｽ_Low-E6+A12+FL6
複層ｶﾞﾗｽ_LowE6+A12+FL6_4.00m2以下,ｻﾝﾊﾞﾗﾝｽ_Low-E6+A12+FL6
複層ｶﾞﾗｽ_LowE6+A12+FL6_6.00m2以下,ｻﾝﾊﾞﾗﾝｽ_Low-E6+A12+FL6
複層ｶﾞﾗｽ_LowE6+A12+FL6_6.00m2以下,ｻﾝﾊﾞﾗﾝｽ_Low-E6+A12+FL6
複層ｶﾞﾗｽ_LowE6+A12+FL8_2.00m2以下,ｻﾝﾊﾞﾗﾝｽ_Low-E6+A12+FL8
複層ｶﾞﾗｽ_LowE6+A6+FL6_2.00m2以下,ｻﾝﾊﾞﾗﾝｽ_Low-E6+A6+FL6
複層ｶﾞﾗｽ_LowE6+A6+FL6_4.00m2以下,ｻﾝﾊﾞﾗﾝｽ_Low-E6+A6+FL6
複層ｶﾞﾗｽ_LowE8+A12+FL10_2.00m2以下,ｻﾝﾊﾞﾗﾝｽ_Low-E8+A12+FL10
複層ｶﾞﾗｽ_LowE8+A12+T8_2.00m2以下,ｻﾝﾊﾞﾗﾝｽ_Low-E8+A12+強化8
複層ｶﾞﾗｽ_LowE8+A12+T8_4.00m2以下,ｻﾝﾊﾞﾗﾝｽ_Low-E8+A12+強化8
複層ｶﾞﾗｽ_LowE8+A12+T8_6.00m2以下,ｻﾝﾊﾞﾗﾝｽ_Low-E8+A12+強化8
複層ｶﾞﾗｽ_T8+A8+T8_2.00m2以下,ﾍﾟｱｶﾞﾗｽ_強化8+A8+強化8
複層ｶﾞﾗｽ_LowE8+A12+T8_W1875×H3450,ｻﾝﾊﾞﾗﾝｽ_Low-E8+A12+強化8
複層ｶﾞﾗｽ_LowE8+A12+T8_W1884×H3450,ｻﾝﾊﾞﾗﾝｽ_Low-E8+A12+強化8
網入みがき板ｶﾞﾗｽ_厚さ10_W1094×H1027.2,異形網入磨ガラス(ﾋｼ)_１０㍉
網入みがき板ｶﾞﾗｽ_厚さ10_W1250×H1990,異形網入磨ガラス(ﾋｼ)_１０㍉
網入みがき板ｶﾞﾗｽ_厚さ10_W1251×H1027.2,異形網入磨ガラス(ﾋｼ)_１０㍉
網入みがき板ｶﾞﾗｽ_厚さ10_W1408×H1027.2,異形網入磨ガラス(ﾋｼ)_１０㍉
網入みがき板ｶﾞﾗｽ_厚さ10_W1565×H1027.2,異形網入磨ガラス(ﾋｼ)_１０㍉
網入みがき板ｶﾞﾗｽ_厚さ10_W1585×H1134,異形網入磨ガラス(ﾋｼ)_１０㍉
網入みがき板ｶﾞﾗｽ_厚さ10_W1585×H745,異形網入磨ガラス(ﾋｼ)_１０㍉
網入みがき板ｶﾞﾗｽ_厚さ10_W1700×H1490,異形網入磨ガラス(ﾋｼ)_１０㍉
網入みがき板ｶﾞﾗｽ_厚さ10_W1722×H1027.2,異形網入磨ガラス(ﾋｼ)_１０㍉
網入みがき板ｶﾞﾗｽ_厚さ10_W1879×H1027.2,異形網入磨ガラス(ﾋｼ)_１０㍉
網入みがき板ｶﾞﾗｽ_厚さ10_W2036×H1027.2,異形網入磨ガラス(ﾋｼ)_１０㍉
網入みがき板ｶﾞﾗｽ_厚さ10_W2193×H1027.2,異形網入磨ガラス(ﾋｼ)_１０㍉
網入みがき板ｶﾞﾗｽ_厚さ10_W2350×H1027.2,異形網入磨ガラス(ﾋｼ)_１０㍉
網入みがき板ｶﾞﾗｽ_厚さ10_W500×H790,異形網入磨ガラス(ﾋｼ)_１０㍉
ﾌﾛｰﾄ板ｶﾞﾗｽ_厚さ15_特寸_2.18㎡以下,透明フロート_１５㍉
ﾌﾛｰﾄ板ｶﾞﾗｽ_厚さ15_特寸_4.45㎡以下,透明フロート_１５㍉
ﾌﾛｰﾄ板ｶﾞﾗｽ_厚さ15_特寸_6.81㎡以下,透明フロート_１５㍉
ﾌﾛｰﾄ板ｶﾞﾗｽ_厚さ15_特寸_9.09㎡以下,透明フロート_１５㍉
ﾌﾛｰﾄ板ｶﾞﾗｽ_厚さ5_特寸_2.18㎡以下,透明フロート_５㍉
ﾌﾛｰﾄ板ｶﾞﾗｽ_厚さ5_特寸_2.18㎡以下,透明フロート_５㍉
ﾌﾛｰﾄ板ｶﾞﾗｽ_厚さ5_特寸_4.45㎡以下,透明フロート_５㍉
ﾌﾛｰﾄ板ｶﾞﾗｽ_厚さ6_特寸_4.45㎡以下,透明フロート_６㍉
ﾌﾛｰﾄ板ｶﾞﾗｽ_厚さ6_W100×H1800,透明フロート_６㍉
ﾌﾛｰﾄ板ｶﾞﾗｽ_厚さ6_W100×H900,透明フロート_６㍉
強化ｶﾞﾗｽ_厚さ_5㎜_平面_4.0㎡以下,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)_５㍉
強化ｶﾞﾗｽ_厚さ_6㎜_平面_2.0㎡以下,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)_６㍉
強化ｶﾞﾗｽ_厚さ_6㎜_平面_4.0㎡以下,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)_６㍉
強化ｶﾞﾗｽ_厚さ_6㎜_平面_6.0㎡以下,ﾃﾝﾊﾟﾗｲﾄ_(透明ﾌﾛｰﾄ)_６㍉
型板ｶﾞﾗｽ_厚さ4_W100×H100,型板ガラス_４㍉
型板ｶﾞﾗｽ_厚さ6_W100×H1800,型板ガラス_６㍉
型板ｶﾞﾗｽ_厚さ6_W150×H1800,型板ガラス_６㍉
複層ｶﾞﾗｽ_LowE5+A12+FL5_特寸_2.0㎡以下,ｻﾝﾊﾞﾗﾝｽ_Low-E5+A12+FL5
複層ｶﾞﾗｽ_LowE5+A12+FL5_特寸_4.0㎡以下,ｻﾝﾊﾞﾗﾝｽ_Low-E5+A12+FL5
複層ｶﾞﾗｽ_LowE5+A12+FL5_特寸_6.0㎡以下,ｻﾝﾊﾞﾗﾝｽ_Low-E5+A12+FL5
複層ｶﾞﾗｽ_LowE5+A12+FL5_特寸2.0㎡以下,ｻﾝﾊﾞﾗﾝｽ_Low-E5+A12+FL5
複層ｶﾞﾗｽ_LowE5+A12+FL5_特寸4.0㎡以下,ｻﾝﾊﾞﾗﾝｽ_Low-E5+A12+FL5
複層ｶﾞﾗｽ_LowE6+A12+FL6_特寸_2.0㎡以下,ｻﾝﾊﾞﾗﾝｽ_Low-E6+A12+FL6
複層ｶﾞﾗｽ_LowE6+A12+FL6_特寸_4.0㎡以下,ｻﾝﾊﾞﾗﾝｽ_Low-E6+A12+FL6
複層ｶﾞﾗｽ_LowE6+A12+FL6_特寸_6.0㎡以下,ｻﾝﾊﾞﾗﾝｽ_Low-E6+A12+FL6
複層ｶﾞﾗｽ_LowE8+A12+FL8_特寸_6.0㎡以下,ｻﾝﾊﾞﾗﾝｽ_Low-E8+A12+FL8
複層ｶﾞﾗｽ_LowE8+A12+FL8_特寸2.0㎡以下,ｻﾝﾊﾞﾗﾝｽ_Low-E8+A12+FL8
複層ｶﾞﾗｽ_LowE8+A12+FL8_特寸4.0㎡以下,ｻﾝﾊﾞﾗﾝｽ_Low-E8+A12+FL8
複層ｶﾞﾗｽ_LowE8+A12+FL8_特寸6.0㎡以下,ｻﾝﾊﾞﾗﾝｽ_Low-E8+A12+FL8
網入みがき板ｶﾞﾗｽ_厚さ10_特寸_2.18㎡以下,網入磨ガラス(ﾋｼ)_１０㍉
